name,price,status,shipping,free_returns,items_sold
LED Desk Lamp 3 Level Color Change Reading Desk Light Adjustable Lamp Eye-Caring,$17.90,Brand New,0,True,
Double Arm Shadowless Desk Workstation Lamp w/ Wireless Charger Adjustable,$21.99,Open Box,10.7924,True,
"Bankers Lamp, Traditional Green Desk Lamp with Solid Birch Wood Base, Green G...",$96.88,Brand New,0,True,
"Kary LED Desk Lamps for Home Office, Tall Light with Base, Black",$32.57,Brand New,0,False,
LED Screen Bar Light USB Computer Monitor Eye-Caring Reading Desk Lamp Dimmable,$15.39,Brand New,0,True,
LED Desk Lamp Clip on Light with 3 Color Modes 10 Brightness Ring/Clamp Black,$17.58,Brand New,0,False,
Sunflower Lamp  Artificial LED Night Light Flower Table Lamp Battery Operated US,$8.99,Brand New,0,True,
Touch Control Bedside Table Lamp with USB C & USB a Charging Port and 2 AC Outle,$27.99,Brand New,0,True,23
"LED Desk Lamp for Office Home, Eye-Caring Ultra-Large Panel Black",$22.97,Brand New,0,True,
Flexible Gooseneck Clip-On Cable Desk Lamp Holder Cord Light Base w/ E27 Bulb US,$19.92,Brand New,0,False,
2025 12 LED Battery Powered Light Desk Table Lamp for Study Reading Portable,$11.49,Brand New,0,True,
Anglepoise Black Type 75 Mini Desk Lamp,$100.00,Pre-Owned,36.9524,False,
3 IN 1 Wireless Charger Multifunctional Desk Lamp LED Foldable Desk Lamp USA,$23.25,Brand New,0,True,
"MAINSTAYS 21.75"" High Rich Black Finish Architect Reading Task Desk Lamp",$24.00,Brand New,14.0024,True,
Industrial Table Lamp Small Rustic Desk Lamp Bedside Nightstand Lamp Ideal Decor,$15.99,Brand New,0,False,
"MaxLite Slim LED Desk Lamp with USB Charging Port, Green Desk Lamp New open box",$14.99,Open Box,0,True,
2 In 1 Led Desk Lamp - Outdoor Magnetic Lamps for Home Office Black,$20.39,Brand New,0,True,
"Desk Clip on Lamp for Reading Home Office, 10 Dimmable Brightness 3 Modes, Cl...",$16.16,Brand New,0,False,
Lamparas LED De Mesa Escritorio Luz Lectura USB Portatil Flexible 360° Con Clip,$16.99,Brand New,0,False,
"Power Strip with LED Desk Lamp, PD 30W Touch Desk Lamps, 4 Outlets 4 USB Port...",$21.07,Brand New,0,True,
"Foneso Desk Lamp Clip on Light, 48 LED USB with 3 Color Modes 10 Black",$14.43,Brand New,0,False,
LED Desk Lamp with Wireless Charger & USB-C Fast Charging Port US,$15.86,Brand New,0,True,
NEW IN BOX--Cricut Bright 360 LED Table Lamp Desk Lamp Craft Room INDIGO BLUE,$86.99,Brand New,0,True,99
IKEA Kvart Marianne Hagberg Desk Lamp Clamp Light Vintage Adjustable V0401,$19.99,Pre-Owned,6.6224,True,
Desk Lamp LED USB Rechargeable Light Stepless Dimming Table Lamp Hanging Magneti,$24.99,Brand New,0,True,
"Desk Lamp Dimmable Desk Light Reading Lamp 3 Lighting Modes, Eye Protection ,...",$15.05,Brand New,0,False,
Mi LED Desk Lamp,$49.99,Pre-Owned,15.0,False,
"LED Desk Lamp for Home Office, 3 Levels Dimmable Desk Light with USB Charging Po",$33.99,Brand New,0,True,
ACNCTOP Desk Lamp for Office Home - Eye-Caring Architect Task Lamp 25 Lighting M,$26.17,Brand New,0,True,
"Metal Table Lamp, Eye Care Table Lamp, Study Lamp with Flexible Gooseneck",$32.99,Brand New,6.99,False,
Vintage Table Lamp Beside Desk Lamp Nightstand Lamp Steam Punk Lamp Bedroom Dorm,$19.99,Brand New,0,False,
"Mainstays LED Desk Lamp with Catch-All Base & AC Outlet, Matte Black",$10.93,Brand New,2.99,False,
Z-Bar LED Desk Lamp Desktop Light Adjustable Brightness 3 Color Temperatures New,$59.99,Open Box,10.99,False,
$250 Gingko Black Purple Smart Floating Galaxy Desk Table Decorative Accent Lamp,$59.98,Brand New,18.24,False,
Cordless Rechargeable Touch-Control LED Table Lamp – 3 Adjustable Color Tempe...,$21.83,Brand New,0,True,
"Metal Gooseneck LED Desk Lamp, 5.5W",$23.99,Brand New,0,False,
"LED Desk Lamp for Home Office, Eye Caring Architect Desk Light W/Clamp, 50 Model",$34.57,Brand New,0,True,
LED Desk Lamp 12W Flexible Table Lamp 5 Mode Reading Light Usb Charging Port,$21.99,Brand New,0,False,
10X Magnifier Glass Reading LED Desk Lamp Flexible Clip On Magnifying Lamp NEW,$10.99,Brand New,4.99,True,
"Led Desk Lamp, Lampat Eye-Care Dimmable LED Desk Lamp, Energy-Efficient 6 watt",$13.00,Open Box,6.68,False,
"LED Desk Lamp,Adjustable Swing Arm Desk Lamp with Clamp,Dimmable Desk Light Eye-",$35.39,Brand New,0,True,
Vintage Ottlite #GX7825 Adjustable/Foldable Desk/Craft Lamp (1) (Tested / Works),$25.00,Pre-Owned,9.98,False,
USB Flexible Reading LED Light Clip-on Beside Bed Desk Table Lamp Book Lamp,$11.50,Brand New,0,False,1086
"Magnifying Glass with Light and Clamp, 15X 10X Desk Magnifying Lamp, 84 LED Real",$33.14,Brand New,0,True,
"Minimalist LED Desk Lamp, 5 Lighting Modes, USB Charging Port, Aluminum Arms,...",$25.04,Brand New,0,False,
Lamp clip with 1/2inch Thread Hole Desk C-Clamp DIY Fixed Metal Bracke Universal,$8.45,Brand New,0,False,
OTT-LITE  Craft Desk Task Lamp Foldable Magnifier Portable GX7902,$24.99,Pre-Owned,12.0,False,
Ikea Forsa Vintage Black Architect's Desk Work Lamp,$29.95,Pre-Owned,8.07,False,
"Safavieh CHERI 20.5 INCH TABLE LAMP, Reduced Price 2172782891 TBL4617A",$71.00,Open Box,0,False,
12LED Bright Portable Lamp AA Battery Operated Light Lamp Desk Reading Table,$12.23,Brand New,0,True,
"Honeywell Cordless Table Lamps Rechargeable Set of 2, M1 Sunturalux Portable LED",$20.99,Brand New,0,True,
Adjustable Swing Arm Articulated  Luminaire  Lamp Black UL Listed,$22.79,Pre-Owned,10.99,False,
Microphone Desk Lamp Swing Arm Drafting Light Clamp Holder Bracket Clip DIY,$8.99,Brand New,0,False,
"Desk Lamp with Charger, 10%-100% Stepless Dimmable & 5 Color Modes US, Black",$37.35,Brand New,0,False,
Desk Lamp 5 Color Modes 10 Brightness Dimmer Reading Light 10W 38 LED Clamp L...,$26.80,Brand New,0,False,
Room Essentials Organizer Task Lamp Black (Includes LED Light Bulb),$16.99,Brand New,5.95,True,
3 Colour Dimmable LED Bedside Lamp Ring Night Light for Bedroom Living Room,$10.50,Brand New,0,False,
3 IN 1 Wireless Charger Multifunctional Desk Lamp LED Foldable Desk Lamp USA,$23.25,Brand New,0,True,
USB Reading Night Light Flexible LED Book Lamp Laptop Computer Clip-on Bed Desk,$14.00,Brand New,0,True,
BenQ Genie e-Reading Lamp Adjustable LED Desk Lamp with Eye-Care Technology,$120.00,Open Box,25.0024,False,
USB Flexible Reading LED Light Clip-on Beside Bed Desk Table Lamp Book Lights US,$14.72,Brand New,0,True,
"LED Desk Lamp, 5 Colors x 11 Brightness, Timer, Swing Arm, 12W, Black",$40.41,Brand New,0,False,
Versatile Clamp-Mounted Desk Lamp - 700 Lumen Brightness & Adjustable Design,$39.50,Brand New,0,True,
Metal Desk Lamp Adjustable Swing Arm Table Lamp with Base or Clamp Red,$40.31,Brand New,0,False,
"Cordless Rechargeable Table Lamp – 3 Adjustable Color Temperatures, Lightw",$22.17,Brand New,0,True,
Sunflower Lamp  Artificial LED Night Light Flower Table Lamp Battery Operated US,$8.99,Brand New,0,True,
Modern Bedside Table Lamp Small Nightstand Lamp Desk Lamp Bedroom Office Room,$19.99,Brand New,0,False,117
"Desk Lamp - Desk Light for 31.5"" Tall - 5 Color Modes X 11 Brightness Levels ...",$30.15,Brand New,0,True,
"Cute Cordless Flower Desk Lamp for Girls,Flexible Gooseneck,Rechargeable Lamp...",$18.05,Brand New,0,False,
"Desk Clip on Lamp for Reading Home Office, 10 Dimmable Brightness 3 Modes, Cl...",$16.16,Brand New,0,False,
"1Pc 10 LED Desk Lamp with USB Charging Port, 3 Dimming Levels, Touch Control, Wh",$9.24,Brand New,0,False,
LED Desk Lamp Adjustable Swing Arm Lamp with Clamp Eye-Caring Reading Desk Light,$22.98,Brand New,0,False,
"HBN LED 1/3 Heads Desk Lamp With Remote Control, 360°Adjustable Tall Desk Lights",$42.74,Brand New,0,False,
LED Desk Lamp Adjustable Swing Arm Lamp with Clamp Eye-Caring Reading Desk Light,$22.98,Brand New,0,False,
IKEA RIGGAD LED Desk Lamp White Wireless Charging USB Port Work Light Modern,$32.95,Brand New,10.0,False,
Olivia LED Flexible 22 In. Black Clamp Lamp with Dimming and Color Adjustable,$25.06,Brand New,0,False,
LED desk lamp with adjustable swing arm light adjustable light reading desk lamp,$14.72,Brand New,0,True,
"VAVOFO Eye-Caring Wireless Desk Lamp 6785 - Touch 12.6 x 15 x 3 inches, White",$8.99,Brand New,0,True,
Gray Rechargeable LED Neck Light Book Light Reading in Bed Crafting Camping US,$8.54,Brand New,0,True,
"Modern Nightstand Lamp Bedside Table Lamp Desk Lamps for Bedrooms, Office, Dorm",$25.99,Brand New,0,False,
"Mainstays LED Desk Lamp with Catch-All Base & AC Outlet, Matte Black",$10.93,Brand New,2.99,False,
Set of 2 Modern Table Lamp Nightstand Lamp Bedside Desk Lamp Bedroom Office G9A1,$19.78,Brand New,0,False,
"Metal Swing Arm Desk Lamp, Multi-Joint, Adjustable Arm, White Finish",$21.97,Brand New,0,False,
Super Bright Led Work Light Clip On Desk Lamp Energy Efficient Clamp On Reading,$14.00,Brand New,0,True,24
"LED Desk Lamp with USB Charging Ports and AC Outlet, Adjustable Brightness Matte",$10.92,Brand New,2.99,False,
"Small Table Lamp Moon Lamp, Bedside Table Lamp for Bedroom, Dimmable Bedside ...",$18.08,Brand New,0,False,20
10W LED Desk Lamp with Clamp Dimmable Clip on Reading Light 10 Brightness Level,$37.99,Brand New,0,True,
Wireless LED Desk Lamp Touch Control 700LM Dimmable 2700-7000K USB-C Rechargeabl,$16.98,Brand New,0,True,
LED Desk Lamp with Clamp Adjustable Neck Lamp Eye-Caring Reading Light 3 Modes,$14.95,Brand New,0,False,
Deluxe Black Sunlight Desk Lamp Natural Spectrum Light Therapy,$39.99,Brand New,0,True,
5Mode 72 LED Touch Sensor Desk Lamp Table Light Eye-Caring Reading Lamp USB Port,$21.99,Brand New,0,True,
USB Reading Light Flexible LED Light Laptop Clip on Bed Desktop USA Black,$9.60,Brand New,0,True,
"Clip-On Desk Lamp with Eye Care, USB Rechargeable & Plug-In Dimmable LED Light,",$17.99,Brand New,0,True,
"Foneso Desk Lamp Clip on Light, 48 LED USB with 3 Color Modes 10 Black",$14.43,Brand New,0,False,
Flexible E27 LED Clamp Clip-on Desk Light Work Table Lamp Double Head Holder US,$11.69,Brand New,0,False,
"Led Desk Lamp, Lampat Eye-Care Dimmable LED Desk Lamp, Energy-Efficient 6 watt",$13.00,Open Box,6.68,False,
"LED Desk Lamp, Adjustable Swing Arm Lamp with Clamp, Eye-Caring Reading Light",$14.72,Brand New,0,True,
LED Desk Lamp for Office Home - Eye-Caring Architect Task Lamp 25 Lighting Modes,$28.24,Brand New,0,True,
Bankers Desk Lamp 15in Antique Brass Green Glass Shade Adjustable Height Light,$41.59,Brand New,0,False,31
LED Screen Bar Light USB Computer Monitor Eye-Caring Reading Desk Lamp Dimmable,$15.39,Brand New,0,True,
1-Touch LED Table Lamp Touch Control Desk Light Flashlight Stepless Dimmable,$16.37,Brand New,0,False,
"DEEPLITE LED Desk Lamp with Flexible Gooseneck 3 Level 1 Pack, White",$28.88,Brand New,0,False,
"Desk Lamp with Charger, 10-100 Stepless Dimmable 5 Color Modes Study Lamp, T",$22.87,Brand New,0,False,
Wireless Charging Desk lamp - With Adjustable Neck & 3 Brightness Modes,$11.50,Brand New,0,True,
Desk Lamp with Clamp 5V 2A Adapter LED Dual Head 50 Light Modes Computer Monitor,$29.45,Brand New,0,True,
LED Desk Lamp Gooseneck Adjustable Lamp with Clamp Eye-Caring Reading Desk Light,$13.98,Brand New,0,False,
"Metal Adjustable Swing Arm Desk Lamp, Eye-Caring Study Desk Lamps White",$17.98,Brand New,0,False,
"17"" LED Catch-All Base & AC Outlet Adjustable Flexible Desk Lamp",$16.97,Brand New,0,False,
LED DESK LAMP FOR OFFICE HOME & BATTERY OPERATED LAMP RECHARGEABLE LAMP FOLDABLE,$15.79,Brand New,0,False,
Dimmable LED Desk Light Touch Sensor Table Light Bedside Reading & Task Lamp USB,$9.24,Brand New,0,False,
USB Flexible Reading LED Light Clip-on Beside Bed Table Desk Lamp Book Lamp,$8.99,Brand New,0,False,
Vintage Table Lamp Beside Desk Lamp Nightstand Lamp Steam Punk Lamp Bedroom Dorm,$19.99,Brand New,0,False,
Simple Designs LD1003-BLK Basic Metal Desk Lamp with Flexible Hose Neck for Offi,$31.99,Brand New,0,False,
LED Desk Light Dimmable Bedside Reading Night Lamp USB Rechargeable Touch Sensor,$7.76,Brand New,0,False,20
LED Desk Lamp Touch Sensor Reading Foldable Table Lamp Eye Caring Reading Light,$11.21,Brand New,0,False,
Metal Adjustable Swing Arm Desk Lamp!,$15.99,Brand New,13.25,False,
LED Desk Lamp Adjustable Neck Lamp w/ Clamp Eye-Caring Reading Desk Light Gift,$13.89,Brand New,0,True,
LED Desk Lamp Adjustable Swing Arm Lamp with Clamp Eye-Caring Reading Desk Light,$22.98,Brand New,0,False,
"LED Desk Lamp for Office Home, Eye-Caring Desk Light with Stepless Dimming Adjus",$41.98,Brand New,0,True,
3 IN 1 Wireless Charger Multifunctional Desk Lamp LED Foldable Desk Lamp USA,$23.72,Brand New,0,True,
"LED Desk Lamp with Clamp, Eye-Caring Clip on Lights for Home Office, 3 Modes 10",$37.92,Brand New,0,True,
Pink USB Rechargeable LED Neck Light Book Light Reading in Bed Crafting Camping,$10.60,Brand New,0,True,22
LED Mushroom Table Lamp USB Powered 3 Color Dimming Modern Minimalist,$24.99,Brand New,0,True,
RGB LED Touch Table Lamp 16 Color Changing Bedside Night Light Bedroom Decor,$27.99,Brand New,0,False,
"Realspace Kessly LED Desk Lamp With USB Port, 15-3/4""H, Gray",$17.99,Brand New,0,True,
10X Magnifier Glass Reading LED Desk Lamp Flexible Clip On Magnifying Lamp NEW,$10.99,Brand New,4.99,True,
Magnifying Glass with Light Square Magnifier Desk Lamp 10X Close Up Work for ...,$93.66,Brand New,0,True,
"Magnifying Glass with Light and Clamp, 15X 10X Desk Magnifying Lamp, 84 LED R...",$36.99,Brand New,0,True,
"Desk Lamp with Charger, 10%-100% Stepless Dimmable & 5 Color Modes US, Black",$37.35,Brand New,0,False,
Modern Crystal Table Lamp Nightstand Desk Lamp Bedside Lamp Golden Lamp Decor,$60.00,Brand New,0,True,
Set of 2 Touch Nightstand Bedside Table Lamp w/ USB Ports Bedroom Living Room,$37.49,Brand New,0,False,99
"Led Desk Lamp for Home Office, Eye-Caring Desk Light with Clamp, Clip on Ligh...",$26.15,Brand New,0,True,
Vivitar Desk Lamp Light Qi Wireless Charger Black USB Charging Three Color Modes,$32.99,Open Box,0,True,
Adjustable Swing Arm LED Desk Lamp with Eye-Caring Flower Design Light Up &Relax,$23.30,Brand New,0,False,
LED Desk Lamp for Reading Battery Operated 3 Way Rechargeable Flexible Gooseneck,$28.99,Brand New,0,False,
"Aluminum Desk Lamp with Super Long Arm, Adjustable Nails Light for Desk, Nail...",$58.93,Brand New,0,False,
Desk Lamp for Office Home - Eye-Caring Architect Task Lamp 25 Lighting Modes Adj,$26.95,Brand New,0,True,
"LED Desk Lamp with Wireless Charger,Industrial Table Charger, Black",$27.88,Brand New,0,True,
LED Desk Lamp Long Arm Foldable Clamp Adjustable Eye Caring Light with 3 Color M,$48.99,Brand New,0,True,
"Minimalist LED Desk Lamp, 5 Lighting Modes, USB Charging Port, Aluminum Arms,...",$25.04,Brand New,0,False,
NEW IN BOX--Cricut Bright 360 LED Table Lamp Desk Lamp Craft Room INDIGO BLUE,$86.99,Brand New,0,True,99
Modern LED Spiral Table Lamp Bedside Desk Light Bedroom Decor Curved Light Black,$48.53,Brand New,0,True,
Wireless Bottle Lamp 3 Colors Stepless Dimming LED Bottle Lamp Cordless Lamp USA,$11.49,Brand New,0,False,27
HOME DECOR: Vintage Desk Lamp with Cut-Out Lampshade - Works,$55.00,Pre-Owned,19.78,False,
Pablo Designs Pixo White LED Table Lamp,$75.00,Pre-Owned,17.0024,False,42
Table Lamp Clamp Desk Anti Slip Tools Hardware Metal Swing Arm Fixed Base J wi,$8.55,Brand New,4.88,False,
Intertek Ottlite LED Date Time Flexible Charging Station Desk Lamp,$42.00,Pre-Owned,8.81,False,
Spark Plug Lamp 10 inch version,$20.00,Brand New,11.87,False,
"Black LED Desk Lamp, Touch Dimmer, Adjustable Neck, USB Powered, Modern Style",$19.99,Open Box,9.26,False,
"Portable LED Desk Lamp, 5000mAh Rechargeable 6.2"" x x 8"", 1-Pack Gold",$26.40,Brand New,0,True,
Honeywell 2Pack Cordless Table Lamp Rechargeable - M1 Sunturalux Portable LED,$20.99,Brand New,0,True,
"Modern Nightstand Lamp Bedside Table Lamp Desk Lamps for Bedrooms, Office, Dorm",$25.99,Brand New,0,False,
Optolight Energy Saving LED Desk Lamp- soft white in original box,$18.00,Brand New,10.9624,False,
"Bankers Lamp, Traditional Green Desk Lamp with Solid Birch Wood Base, Green G...",$96.88,Brand New,0,True,
"HVZUM Crystal Bedside Lamp, 3-Color & Dimmable LED Desk Lamp with Golden",$24.68,Brand New,0,True,
"Mainstays LED Desk Organizer Lamp with AC Outlet, Black, Plastic Finish, Modern,",$15.32,Brand New,0,False,
Creative LED Spiral Desk Lamp USB Modern Dimmable Table Bedroom Bedside Office,$29.99,Brand New,0,False,
Desk Lamp 3 Color Modes 10 Brightness Dimmer Reading Light 10W 38 LED Clamp Lamp,$39.94,Brand New,0,True,
"LED Desk Lamp for Home Office, 3 Levels Dimmable Desk Light with USB Charging Po",$27.00,Brand New,0,True,
Vintage IKEA Halogen Desk Table Lamp Adjustable Chrome Arms White Modern,$34.99,Pre-Owned,9.2,False,
Modern Bedside Table Lamp Small Desk Lamp Bedroom Nightstand Light Living Room,$46.75,Brand New,0,True,
LED Desk Lamp 64 New Generation Pro-12W Dimmable Office Lamp with Touch Contro,$31.99,Open Box,0,False,
"2025 New Series Cat Desk Lamp, Lamps for Night Stands, Stained Resin Art Tabl...",$34.39,Brand New,0,False,
"Cordless Floor Lamp for Outdoor/Indoor, Rechargeable Battery Operated LED Table",$21.37,Brand New,0,True,
New Modern LED Spiral Table Lamp Bedside Desk Light Bedroom Decor Curved Light,$29.65,Brand New,5.0024,True,
"Desk Lamp,Handmade Vintage Microphone Guitar Robot Table Lamp LED Bulbs Wall ...",$21.29,Brand New,0,False,
Gray Rechargeable LED Neck Light Book Light Reading in Bed Crafting Camping US,$8.54,Brand New,0,True,
"AXX Rechargeable Small Desk Lamp for Home Office Bedroom, Study Small, White",$29.83,Brand New,0,True,
"Mini Green Glass Bankers Desk Lamp Shade Replacement Cover,Small bankers lamp sh",$26.41,Brand New,0,True,
"Kukobo Touch Table Lamp for Bedroom, Modern Glass Lamp Bedside Table Lamps fo...",$23.75,Brand New,0,True,
Neoglint RGB+CCT Table Lamp Colorful Desk Light Touch Control Bedside Lamp NBT,$13.97,Brand New,0,True,
"Ikea NYMANE Wall/reading lamp, white - NEW",$46.99,Brand New,0,False,83
Himalayan Salt Lamp 10 in. Tall with Dimmer Switch - Night Light Table Lamp,$28.48,Brand New,0,False,
"Baltoro-Power Sunlight Desk /Floor Lamps Natural Spectrum, 27 watts Black & Grey",$45.98,Brand New,0,False,
Clip On Reading Light for Computers - Dimmable - Lightweight,$29.39,Brand New,0,False,
"Desk Lamp, Eye Protection Clip on Light, Clamp Lights, Adjustable Clip Lamp, ...",$41.20,Brand New,0,False,
USB Flexible Reading LED Light Clip-on Beside Bed Desk Table Lamp Book Lamp,$11.50,Brand New,0,False,1086
"LED Desk Lamp with Clamp, Architect Desk Lamp with Remote, Flexible Swing Arm...",$85.33,Brand New,0,True,
Lamp flexible desk lamp with tray area base,$16.00,Pre-Owned,10.0,False,
"Office VLF100 LED Swing Arm Desk Lamp with Clamp Mount, 36"" Reach, Includes LED",$35.93,Brand New,0,True,
"LED Desk Lamp, Metal Desk Light 9.5W 800Lm, Forbes Vetted Best Task Lamp, 5 Colo",$37.98,Brand New,0,True,
with adjustable swing arm light adjustable light reading desk lamp LED desk lamp,$14.72,Brand New,0,True,
LED Desk Lamp Long Arm Foldable Clamp Adjustable Eye Caring Light with 3 Color M,$50.99,Brand New,0,True,
Dimmable LED Desk Light Touch Sensor Table Bedside Reading Lamp USB Rechargeable,$12.99,Brand New,0,False,
"Studio Designs LED Flex Lamp with 21-Inch Flexible Arm, 300 Lumens Daylight",$13.00,Brand New,0,True,
"Desk Lamp with Charger, 10-100 Stepless Dimmable 5 Color Modes Study Lamp, T",$23.89,Brand New,0,False,
LED Desk Lamp Living Room Bedroom Bedside Lamp Study Decoration Reading Lamp 21',$100.00,Pre-Owned,22.99,False,
"Half Moon Light with Clamp, LED Manicure Table Lamp, Desk Lamp for Nail Desk,...",$89.14,Brand New,0,True,
2 Pieces USB LED Light for Laptop Keyboard Gooseneck Light Computer Lamp Flex...,$13.66,Brand New,0,False,
"1pcs Double Head Desk Lamp Piano Light with 2 USB Charging Ports, LED Desk Light",$14.05,Brand New,0,True,
LED Desk Lamp for Office Home & Battery Operated Lamp Rechargeable Lamp Foldable,$13.32,Brand New,0,True,
LED Desk Light Dimmable Touch Sensor Table Bedside Reading Lamp USB Rechargeable,$13.59,Brand New,0,True,
CJJFACA OFFICE HOME DESK LAMP 24W EYE-CARE DESK LAMP LT-TD01 - BLACK,$64.97,Open Box,0,True,
"USB LED Clip-On Desk Lamp with 48 LEDs, 3 Color Modes for Reading & Crafting",$22.99,Brand New,0,True,
LED Desk Lamp with Clamp - Adjustable 3 Color Modes 10 Brightness Level Table...,$20.91,Brand New,0,True,
MaxLite Slim LED Desk Lamp with USB Port Adjustable Neck White,$14.99,Open Box,0,False,
White Adjustable Matte Plastic Desk Lamp Rectangle Shade Modern Style,$10.00,Open Box,7.57,False,
"Desk Lamp, Table Lamp 1500mAh Dimmable Reading Lamp with Clamp and Type-C Cha...",$21.61,Brand New,0,False,
Ikea Forsa Vintage Black Architect's Desk Work Lamp,$29.95,Pre-Owned,8.07,False,
12LED Bright Portable Lamp AA Battery Operated Light Lamp Desk Reading Table,$12.23,Brand New,0,True,
Dimmable LED Desk Lamp Touch 7 Brightness Night Light Table Lamp WiFi Smart Plug,$24.99,Brand New,0,False,
Halo Light-Up Energy Sword Collectible LED Desktop Lamp | 14 Inches Tall,$59.99,Brand New,0,True,
PREOWNED Cordless rechargeable LED table lamp,$12.99,Pre-Owned,9.26,False,
LED desk lamps lot of three (3) | energy efficient modern,$19.77,Brand New,0,True,
"12X Magnifying Glass with Light, Ultra Long 3 Section Swing Arm LED Desk Lamp...",$62.99,Brand New,0,False,
"Small Table Lamp for Bedroom - Bedside Lamps 12.8in, Cream & Black",$18.28,Brand New,0,False,
Himalayan Salt Lamp 10 in. Tall with Dimmer Switch - Night Light Table Lamp,$28.48,Brand New,0,False,
Bostitch Qi Wireless Charging Led 17” Desk Light Lamp Auto Off Dimmable 3 Colors,$23.50,Brand New,10.0,False,
"Mainstays LED Desk Lamp with Catch-All Base & AC Outlet, Matte Black",$13.20,Brand New,0,True,
"Minimalist LED Desk Lamp, 5 Lighting Modes, USB Charging Port, Aluminum Arms,...",$25.04,Brand New,0,False,
"MOKOQI Green Bankers Desk Lamp - Rechargeable Cordless Table Standard,",$67.87,Brand New,0,True,
Microphone Desk Lamp Swing Arm Drafting Light Clamp Holder Bracket Clip DIY,$8.99,Brand New,0,False,
AUKEY LT-T7 Table Lamp Touch Control With Warm White Light LED desk lamp,$19.99,Brand New,0,False,60
360° Clip-On Gooseneck Cable Desk Lamp Holder Cord Light Base w/ 100W E27 Bulb,$16.18,Brand New,0,False,
"Led Desk Lamp with Clamp - 10 Brightness Levels, 12"" Flexible Gooseneck,Eye Prot",$13.09,Brand New,0,True,
Versatile Desk Lamp with USB Connectivity and Touch Control for Convenience,$21.99,Brand New,0,True,
"LED DESK LAMP, 3.5W, BLACK, GREENLITE, 19'' TALL FLEXIBLE NECK, STURDY BASE.",$16.00,Brand New,0,True,
"LED Desk Lamp with USB Charging Port, Dimmable Eye-Caring Reading Desk Light Fo",$33.99,Brand New,0,True,
"MAGIC LEAVES Desk Lamp, LED Dimmable Reading Light with Adjustable Black",$28.99,Brand New,0,True,
Vintage Table Lamp Beside Desk Lamp Nightstand Lamp Steam Punk Lamp Bedroom Dorm,$19.99,Brand New,0,False,
2 Pack Crystal Table Lamp for Bedrooms USB Charging Ports 3 Way Dimmable Lights,$39.99,Brand New,0,True,
2 Pack LED Table Lamp Modern LED Desk Lamp w/ Touch Control Dimmable Night L BLG,$19.70,Brand New,0,True,
Sharper Image S1561 Brushed Aluminum/Wood Grain Adjustable Desk Lamp,$59.99,Pre-Owned,29.99,False,
"Dimmable LED Desk Lamp with 5ft Power Strip & Touch Control - 3 Outlets, 4 USB",$28.79,Brand New,0,True,
IKEA Kvart Marianne Hagberg Desk Lamp Clamp Light Vintage Adjustable V0401,$19.99,Pre-Owned,6.6224,True,
16 color LED Crystal Table Lamp Diamond Rose Night Light Touch W/ Remote Contrl,$11.99,Brand New,0,False,
"Desk Lamp with Charger, 10%-100% Stepless Dimmable & 5 Color Modes Study Lamp, T",$24.79,Brand New,0,False,
Raven Table Lamp - Crow Desk Lamp - Vintage Resin Bird Lamp - Birds Table Light,$59.99,Brand New,0,False,25
"Magnifying Glass with Light and Clamp, 15X 10X Desk Magnifying Lamp, 84 LED R...",$36.99,Brand New,0,True,
"Wildlife Nature Bull Moose Grand Elk Desktop Table Lamp With Nature Shade 20""H",$89.99,Brand New,0,False,
Globe electric Pratt 20 in. Matte Brass Desk Lamp 52098,$38.66,Open Box,0,True,
Magnifying Glass with Light Square Magnifier Desk Lamp 10X Close up Work for Des,$54.79,Brand New,0,True,
"Kary LED Desk Lamps for Home Office, Tall Light with Base, Black",$32.57,Brand New,0,False,
"LED Desk Lamp with USB Charging Ports and AC Outlet, Adjustable Brightness Matte",$10.92,Brand New,2.99,False,
"Flexible LED Desk Lamp with 3-Level Dimmer, USB Powered, Eye-Caring, Warm, White",$17.99,Brand New,0,True,
"Rechargeable Cordless Table Lamps, 2 Pack with Touch Control & Waterproof Design",$19.99,Brand New,0,False,
"Led Desk Lamp with Clamp - 10 Brightness Levels, 12"" Flexible Gooseneck,Eye Prot",$17.95,Brand New,0,True,
Humanscale ELEMENT Disc Lamp LED Light Disc Technology Base Excellent Condition,$150.00,Brand New,16.97,False,
"LED Desk Lamp for Office Home, Height Adjustable Architect Desk Light with US...",$61.90,Brand New,0,True,
Shadowless LED Desk Lamp for Home/Office Double Head 24W w/USB Charging Port...,$49.00,Open Box,14.03,False,
"Wireless LED Desk Lamp, Dimmable, Rechargeable Battery, 3 Levels of Brightness",$39.99,Brand New,6.99,False,
"Eye-Caring LED Desk Lamp with Clamp, Remote Control, Stepless Dimming, Red",$64.99,Brand New,0,True,
LED Desk Lamp with USB Charging Port AC Outlet and Storage Base Modern Black,$10.78,Brand New,2.99,False,
Modern LED Ring Desk Lamp with USB Charging Station | BIGGEST SALE,$96.94,Open Box,0,False,
Architect Desk Lamp Dimming LED Ring White Light Reading Crafts Drawing,$44.99,Brand New,0,True,
LED Desk Lamp Office Home Battery Operated Rechargeable Foldable White,$20.33,Brand New,0,False,
"Desk Lamp, LED Dimmable Reading Light with Adjustable Lighting 5 Brightness Leve",$28.03,Brand New,0,True,
Desk Lamp 3 Colors Stepless Dimming LED Desk Lamps for Home Office Adjustable,$33.99,Brand New,0,False,
